average_shot_length,net_points_rate,net_points_won_rate,winners_rate,unforced_errors_rate,slices_rate,dropshots_rate,crosscourt_rate,middlecourt_rate,down_the_line_rate,ace_rate,opening_2nd_backhand_ground,opening_2nd_forehand_ground,opening_3rd_backhand_ground,opening_1st_out_wide,opening_2nd_slice_shot,opening_1st_body,opening_1st_down_the_t,opening_3rd_slice_shot,opening_3rd_forehand_ground
1.994413407821229,0.3695652173913043,0.7647058823529411,0.09411764705882353,0.3176470588235294,0.16853932584269662,0.03932584269662921,0.4101123595505618,0.19101123595505617,0.39325842696629215,0.0446927374301676,0.30434782608695654,0.5869565217391305,0.13043478260869565,0.43478260869565216,0.043478260869565216,0.21739130434782608,0.34782608695652173,0.17391304347826086,0.4782608695652174
2.5446920052424638,0.25668046669175765,0.6788856304985337,0.1959928076033907,0.21448754174158746,0.07704055659256745,0.007127099949092143,0.2735448837603937,0.293568640760224,0.42728661123366707,0.04377457404980341,0.35867519759126837,0.5803537824614227,0.38389160707564923,0.36958976289047796,0.04855099736544975,0.3138878434324426,0.29883327060594655,0.07339104252916824,0.4109898381633421
2.275977653631285,0.2869415807560137,0.6347305389221557,0.27628635346756153,0.22371364653243847,0.07618213660245184,0.017075306479859893,0.3086690017513135,0.2570052539404553,0.4286339754816112,0.06424581005586592,0.40893470790378006,0.5137457044673539,0.36254295532646047,0.4054982817869416,0.05670103092783505,0.29381443298969073,0.281786941580756,0.07560137457044673,0.4106529209621993
2.5818062827225132,0.22727272727272727,0.648,0.16666666666666666,0.20098039215686275,0.07943731899048408,0.02027306578402979,0.302027306578403,0.25196524617294164,0.44187008688456764,0.06479057591623037,0.2727272727272727,0.66,0.3,0.33090909090909093,0.05272727272727273,0.25636363636363635,0.39090909090909093,0.07272727272727272,0.5054545454545455
3.091549295774648,0.22641509433962265,0.8333333333333334,0.12195121951219512,0.2073170731707317,0.037037037037037035,0.006734006734006734,0.2727272727272727,0.3434343434343434,0.3838383838383838,0.07042253521126761,0.3018867924528302,0.6415094339622641,0.4528301886792453,0.49056603773584906,0.018867924528301886,0.2830188679245283,0.22641509433962265,0.018867924528301886,0.41509433962264153
1.8580043859649122,0.49353796445880455,0.5957446808510638,0.3254901960784314,0.25010893246187366,0.09840255591054313,0.05835995740149095,0.3194888178913738,0.2775292864749734,0.35676251331203407,0.09283625730994152,0.2948303715670436,0.5121163166397416,0.23667205169628433,0.27867528271405495,0.07835218093699516,0.2310177705977383,0.4701130856219709,0.09369951534733441,0.36187399030694667
3.0123456790123457,0.34782608695652173,0.3333333333333333,0.02127659574468085,0.2553191489361702,0.03987730061349693,0.006134969325153374,0.22085889570552147,0.2852760736196319,0.4815950920245399,0.012345679012345678,0.43478260869565216,0.5217391304347826,0.36231884057971014,0.34782608695652173,0.0,0.34782608695652173,0.2463768115942029,0.043478260869565216,0.391304347826087
2.126885536823425,0.308411214953271,0.7272727272727273,0.26763110307414106,0.24773960216998192,0.05433070866141732,0.025984251968503937,0.3543307086614173,0.24251968503937008,0.38346456692913383,0.08429458740017746,0.40809968847352024,0.5389408099688473,0.32398753894080995,0.4797507788161994,0.018691588785046728,0.1838006230529595,0.3115264797507788,0.06853582554517133,0.40186915887850466
2.3277850433955534,0.3436754176610978,0.6828703703703703,0.3789033685763462,0.24268502581755594,0.058560171919770775,0.010834527220630372,0.3102614613180516,0.2693409742120344,0.3944305157593123,0.08762335037450956,0.4502784407319014,0.5083532219570406,0.33571996817820204,0.37669053301511535,0.02028639618138425,0.18456642800318218,0.4224343675417661,0.05608591885441527,0.4443118536197295
2.2612826603325415,0.288135593220339,0.5882352941176471,0.3125,0.22395833333333334,0.1544256120527307,0.005649717514124294,0.2391713747645951,0.4030131826741996,0.3483992467043315,0.07600950118764846,0.5,0.3474576271186441,0.423728813559322,0.4067796610169492,0.15254237288135594,0.17796610169491525,0.4152542372881356,0.17796610169491525,0.3135593220338983
2.001410934744268,0.3853727144866385,0.6715328467153284,0.3549141965678627,0.23790951638065522,0.1246917928848186,0.016907361747094046,0.33990841845720327,0.2493835857696372,0.402606551602677,0.08253968253968254,0.20534458509142053,0.6385372714486639,0.20534458509142053,0.38677918424753865,0.1209563994374121,0.2770745428973277,0.3263009845288326,0.11673699015471167,0.46554149085794655
2.3995157384987893,0.3263888888888889,0.7021276595744681,0.11059907834101383,0.1889400921658986,0.08650519031141868,0.031141868512110725,0.3235294117647059,0.20588235294117646,0.45674740484429066,0.04116222760290557,0.4305555555555556,0.5069444444444444,0.3333333333333333,0.3402777777777778,0.027777777777777776,0.3263888888888889,0.2986111111111111,0.0625,0.4513888888888889
2.8493723849372383,0.16822429906542055,0.6666666666666666,0.20408163265306123,0.14965986394557823,0.10633484162895927,0.01583710407239819,0.24434389140271492,0.21945701357466063,0.4819004524886878,0.02092050209205021,0.308411214953271,0.6822429906542056,0.29906542056074764,0.4205607476635514,0.009345794392523364,0.09345794392523364,0.45794392523364486,0.1308411214953271,0.514018691588785
1.9433962264150944,0.6909090909090909,0.5789473684210527,0.20618556701030927,0.1958762886597938,0.125,0.005,0.305,0.155,0.525,0.06132075471698113,0.10909090909090909,0.5818181818181818,0.12727272727272726,0.36363636363636365,0.09090909090909091,0.34545454545454546,0.2545454545454545,0.16363636363636364,0.41818181818181815
2.277292576419214,0.18699186991869918,0.782608695652174,0.08411214953271028,0.24299065420560748,0.13504273504273503,0.008547008547008548,0.24444444444444444,0.294017094017094,0.46153846153846156,0.043668122270742356,0.4065040650406504,0.5447154471544715,0.22764227642276422,0.2926829268292683,0.04878048780487805,0.3333333333333333,0.37398373983739835,0.13821138211382114,0.5528455284552846
2.2907801418439715,0.3170731707317073,0.6923076923076923,0.041666666666666664,0.20833333333333334,0.13186813186813187,0.01098901098901099,0.2692307692307692,0.24725274725274726,0.46703296703296704,0.0425531914893617,0.1951219512195122,0.7560975609756098,0.17073170731707318,0.2682926829268293,0.024390243902439025,0.2926829268292683,0.4146341463414634,0.12195121951219512,0.5853658536585366
2.091135718012638,0.19768518518518519,0.6744730679156908,0.38140690376569036,0.22476464435146443,0.095372190638117,0.006057063917963976,0.295414696349822,0.2767653153392487,0.40348546835981086,0.09368659052698707,0.35347222222222224,0.5631944444444444,0.35324074074074074,0.3974537037037037,0.06828703703703703,0.19027777777777777,0.3960648148148148,0.10046296296296296,0.4652777777777778
2.396498455200824,0.26176602420439266,0.678082191780822,0.2004641717435451,0.2120684653321729,0.11630847029077118,0.02602191319005478,0.2956173619890434,0.23430257058575643,0.4666034555415086,0.06679417390025011,0.3384132675930076,0.549977588525325,0.3025549081129538,0.34692962796952037,0.08830121021963246,0.29269385925593905,0.3307933662034962,0.1214701927386822,0.42223218287763337
1.872628726287263,0.30864197530864196,0.88,0.44966442953020136,0.20134228187919462,0.08074534161490683,0.018633540372670808,0.30124223602484473,0.3105590062111801,0.37888198757763975,0.11653116531165311,0.25925925925925924,0.6666666666666666,0.2222222222222222,0.35802469135802467,0.06172839506172839,0.35802469135802467,0.2839506172839506,0.06172839506172839,0.5061728395061729
1.9406779661016949,0.5,0.4375,0.12727272727272726,0.43636363636363634,0.10810810810810811,0.05405405405405406,0.34234234234234234,0.23423423423423423,0.4144144144144144,0.06779661016949153,0.3125,0.46875,0.21875,0.25,0.09375,0.3125,0.40625,0.0625,0.34375
2.1647940074906367,0.30666666666666664,0.6847826086956522,0.3319672131147541,0.21311475409836064,0.06993569131832797,0.02090032154340836,0.2909967845659164,0.3135048231511254,0.38263665594855306,0.0898876404494382,0.37,0.5566666666666666,0.25,0.35,0.03333333333333333,0.31666666666666665,0.30666666666666664,0.056666666666666664,0.5133333333333333
1.9449358059914408,0.2617866004962779,0.6682464454976303,0.38223684210526315,0.29342105263157897,0.10054347826086957,0.018115942028985508,0.3209541062801932,0.26992753623188404,0.40096618357487923,0.08017118402282454,0.3424317617866005,0.5397022332506204,0.32754342431761785,0.47766749379652607,0.0794044665012407,0.15632754342431762,0.3598014888337469,0.10297766749379653,0.4205955334987593
2.000952380952381,0.32945736434108525,0.6235294117647059,0.34511434511434513,0.23284823284823286,0.06470028544243578,0.016175071360608945,0.2873453853472883,0.3111322549952426,0.37392959086584204,0.10380952380952381,0.29844961240310075,0.6511627906976745,0.28294573643410853,0.32558139534883723,0.015503875968992248,0.2868217054263566,0.375968992248062,0.05813953488372093,0.4573643410852713
2.07631113730112,0.2101123595505618,0.6898395721925134,0.17863954227590592,0.2682771773680865,0.07610183410895155,0.00684369011771147,0.3312346016972352,0.2682726526142896,0.3947440459895976,0.05892751915144372,0.401123595505618,0.5359550561797752,0.33146067415730335,0.2898876404494382,0.04943820224719101,0.37640449438202245,0.30786516853932583,0.06853932584269663,0.48089887640449436
1.9306049822064058,0.21768707482993196,0.75,0.12133891213389121,0.19246861924686193,0.11854684512428298,0.03441682600382409,0.30401529636711283,0.24665391969407266,0.4435946462715105,0.07651245551601424,0.3945578231292517,0.5034013605442177,0.35374149659863946,0.3197278911564626,0.05442176870748299,0.3673469387755102,0.30612244897959184,0.1564625850340136,0.3197278911564626
2.0477204942479763,0.38814691151919867,0.6301075268817204,0.2944496707431797,0.22859830667920977,0.08194387962586418,0.01972346482309882,0.387352582350549,0.2478649857665718,0.32289548596990647,0.07690668939071155,0.25542570951585974,0.6285475792988314,0.2662771285475793,0.3973288814691152,0.055926544240400666,0.24707846410684475,0.32470784641068445,0.09015025041736227,0.46410684474123537
1.993881118881119,0.4136690647482014,0.6434782608695652,0.16602316602316602,0.18146718146718147,0.09058927000879508,0.014951627088830254,0.34564643799472294,0.22163588390501318,0.4283201407211961,0.08479020979020979,0.3597122302158273,0.5503597122302158,0.26258992805755393,0.29856115107913667,0.050359712230215826,0.3381294964028777,0.3237410071942446,0.08273381294964029,0.4568345323741007
1.8029498525073746,0.5167173252279635,0.6411764705882353,0.39705882352941174,0.29705882352941176,0.09772226304188097,0.050698016164584865,0.30786186627479795,0.34459955914768553,0.27553269654665685,0.0855457227138643,0.4194528875379939,0.3738601823708207,0.3100303951367781,0.45896656534954405,0.11854103343465046,0.2553191489361702,0.26443768996960487,0.1033434650455927,0.364741641337386
2.524296675191816,0.183206106870229,0.75,0.24019607843137256,0.19607843137254902,0.06711409395973154,0.010067114093959731,0.32046979865771813,0.2483221476510067,0.4312080536912752,0.056265984654731455,0.4961832061068702,0.46564885496183206,0.3511450381679389,0.3816793893129771,0.03816793893129771,0.32061068702290074,0.2824427480916031,0.04580152671755725,0.48854961832061067
1.9548872180451127,0.45454545454545453,0.4666666666666667,0.35,0.1,0.11811023622047244,0.03937007874015748,0.3937007874015748,0.2204724409448819,0.36220472440944884,0.06015037593984962,0.3333333333333333,0.5757575757575758,0.12121212121212122,0.36363636363636365,0.09090909090909091,0.3333333333333333,0.24242424242424243,0.24242424242424243,0.48484848484848486
2.300266311584554,0.3490364025695932,0.6748466257668712,0.2217687074829932,0.23537414965986395,0.07936507936507936,0.018433179723502304,0.32616487455197135,0.24065540194572452,0.431131592421915,0.0559254327563249,0.32548179871520344,0.6102783725910065,0.3340471092077088,0.4346895074946467,0.044967880085653104,0.16059957173447537,0.3897216274089936,0.07708779443254818,0.44325481798715205
2.05859375,0.265625,0.7647058823529411,0.415929203539823,0.26548672566371684,0.03690036900369004,0.025830258302583026,0.44280442804428044,0.2177121771217712,0.33948339483394835,0.09765625,0.375,0.59375,0.28125,0.546875,0.015625,0.21875,0.203125,0.03125,0.5
2.25896236918281,0.3430210325047801,0.6767001114827201,0.1380952380952381,0.2165532879818594,0.09913335691545808,0.02122391227449593,0.29837283339228865,0.26954368588609834,0.426335337813937,0.06156757960365175,0.2875717017208413,0.6168260038240918,0.25047801147227533,0.27724665391969405,0.06806883365200765,0.34952198852772465,0.3441682600382409,0.0910133843212237,0.47304015296367113
2.6589861751152073,0.15853658536585366,0.7692307692307693,0.07563025210084033,0.14285714285714285,0.025,0.002777777777777778,0.225,0.275,0.49166666666666664,0.04608294930875576,0.4146341463414634,0.573170731707317,0.4268292682926829,0.14634146341463414,0.012195121951219513,0.5609756097560976,0.2073170731707317,0.012195121951219513,0.43902439024390244
2.3342336259284266,0.24835164835164836,0.6902654867256637,0.3258042436687201,0.22518822724161533,0.07742914979757085,0.015435222672064777,0.3125,0.2882085020242915,0.39068825910931176,0.07359891964888589,0.34395604395604396,0.5945054945054945,0.3373626373626374,0.3989010989010989,0.041758241758241756,0.23956043956043957,0.3373626373626374,0.07692307692307693,0.44505494505494503
2.6338383838383836,0.14388489208633093,0.6,0.028037383177570093,0.18691588785046728,0.07109737248840804,0.0061823802163833074,0.27202472952086554,0.3091190108191654,0.41112828438948995,0.015151515151515152,0.3237410071942446,0.6258992805755396,0.28776978417266186,0.35251798561151076,0.050359712230215826,0.3669064748201439,0.2805755395683453,0.09352517985611511,0.5467625899280576
2.231578947368421,0.2,0.5217391304347826,0.3055555555555556,0.2111111111111111,0.08333333333333333,0.00641025641025641,0.23931623931623933,0.3611111111111111,0.39316239316239315,0.08421052631578947,0.4608695652173913,0.48695652173913045,0.3391304347826087,0.43478260869565216,0.034782608695652174,0.3130434782608696,0.25217391304347825,0.06956521739130435,0.5217391304347826
2.3452188006482984,0.29343629343629346,0.6973684210526315,0.2532362459546926,0.22572815533980584,0.048493975903614456,0.01927710843373494,0.3469879518072289,0.26506024096385544,0.383433734939759,0.059967585089141004,0.2972972972972973,0.6473616473616474,0.3127413127413127,0.36036036036036034,0.03861003861003861,0.21106821106821108,0.4157014157014157,0.03474903474903475,0.4851994851994852
2.4133949191685913,0.14965986394557823,0.6818181818181818,0.13761467889908258,0.18807339449541285,0.1454248366013072,0.021241830065359478,0.23529411764705882,0.2777777777777778,0.45588235294117646,0.03695150115473441,0.32653061224489793,0.5714285714285714,0.3197278911564626,0.2857142857142857,0.08843537414965986,0.35374149659863946,0.3197278911564626,0.16326530612244897,0.46938775510204084
2.2004331739012724,0.320144971307762,0.7037735849056603,0.2656084656084656,0.2271604938271605,0.08833258156668171,0.033002556006615544,0.30619455720944216,0.23357389866185535,0.4527138776123891,0.051529645338868335,0.32195711265478705,0.5602536997885835,0.2956810631229236,0.3841739655693144,0.06855934762911507,0.292358803986711,0.307157958320749,0.09815765629719118,0.4340078526125038
2.032258064516129,0.2222222222222222,0.5454545454545454,0.17543859649122806,0.26900584795321636,0.057692307692307696,0.026442307692307692,0.28846153846153844,0.25721153846153844,0.4495192307692308,0.0794044665012407,0.25252525252525254,0.7070707070707071,0.29292929292929293,0.21212121212121213,0.030303030303030304,0.35353535353535354,0.40404040404040403,0.04040404040404041,0.5454545454545454
2.243582948436435,0.31819348216576854,0.6733870967741935,0.35077016928473387,0.24035382034466982,0.07799561617145641,0.01613492450073064,0.27490258158792014,0.2665611300535801,0.42772771553823674,0.0765503142273037,0.2925327174749808,0.6256094431614062,0.27739286630741594,0.4108288426995124,0.04567616114960226,0.19835771105978958,0.3700282268411599,0.07261996407492943,0.47882986913010006
2.4243542435424352,0.32558139534883723,0.6428571428571429,0.328125,0.2265625,0.08031088082901554,0.02849740932642487,0.3860103626943005,0.24093264248704663,0.37305699481865284,0.04797047970479705,0.3953488372093023,0.5581395348837209,0.2558139534883721,0.4883720930232558,0.011627906976744186,0.16279069767441862,0.3488372093023256,0.08139534883720931,0.5465116279069767
2.09,0.40350877192982454,0.6086956521739131,0.4318181818181818,0.22727272727272727,0.05045871559633028,0.013761467889908258,0.3348623853211009,0.22935779816513763,0.42660550458715596,0.1,0.40350877192982454,0.5087719298245614,0.24561403508771928,0.38596491228070173,0.05263157894736842,0.3508771929824561,0.22807017543859648,0.07017543859649122,0.543859649122807
1.8261205564142196,0.49407114624505927,0.624,0.38204225352112675,0.24471830985915494,0.11693171188026193,0.01403180542563143,0.2984097287184284,0.31524789522918617,0.3816651075771749,0.09041731066460587,0.2727272727272727,0.5849802371541502,0.1976284584980237,0.4150197628458498,0.08695652173913043,0.1225296442687747,0.45454545454545453,0.13043478260869565,0.466403162055336
2.341509433962264,0.39558232931726905,0.6294416243654822,0.1759493670886076,0.22784810126582278,0.1354899203000469,0.02015939990623535,0.34505391467416785,0.18424753867791843,0.4641350210970464,0.0610062893081761,0.24899598393574296,0.6285140562248996,0.19477911646586346,0.357429718875502,0.0823293172690763,0.2389558232931727,0.37751004016064255,0.1566265060240964,0.4779116465863454
2.0454545454545454,0.2916666666666667,0.6428571428571429,0.30851063829787234,0.24468085106382978,0.10628019323671498,0.028985507246376812,0.2463768115942029,0.17391304347826086,0.5748792270531401,0.05555555555555555,0.1875,0.7083333333333334,0.2916666666666667,0.3958333333333333,0.08333333333333333,0.2708333333333333,0.3125,0.16666666666666666,0.3541666666666667
2.151315789473684,0.38636363636363635,0.7647058823529411,0.2987012987012987,0.18181818181818182,0.07428571428571429,0.017142857142857144,0.32571428571428573,0.22857142857142856,0.44,0.046052631578947366,0.5681818181818182,0.3181818181818182,0.36363636363636365,0.3181818181818182,0.09090909090909091,0.4318181818181818,0.22727272727272727,0.09090909090909091,0.4318181818181818
1.9248120300751879,0.1935483870967742,0.8333333333333334,0.14285714285714285,0.10714285714285714,0.17073170731707318,0.0,0.25203252032520324,0.21138211382113822,0.5365853658536586,0.06015037593984962,0.1935483870967742,0.6774193548387096,0.2903225806451613,0.3548387096774194,0.12903225806451613,0.3870967741935484,0.22580645161290322,0.25806451612903225,0.3870967741935484
1.8407643312101911,0.24242424242424243,0.75,0.3225806451612903,0.2903225806451613,0.06818181818181818,0.022727272727272728,0.3484848484848485,0.3484848484848485,0.29545454545454547,0.06369426751592357,0.36363636363636365,0.6363636363636364,0.24242424242424243,0.2727272727272727,0.0,0.30303030303030304,0.3939393939393939,0.09090909090909091,0.5454545454545454
2.429184549356223,0.40298507462686567,0.6666666666666666,0.17702448210922786,0.2184557438794727,0.0915915915915916,0.04504504504504504,0.3738738738738739,0.1996996996996997,0.4241741741741742,0.033261802575107295,0.208955223880597,0.6507462686567164,0.191044776119403,0.34328358208955223,0.0626865671641791,0.2746268656716418,0.36716417910447763,0.09850746268656717,0.46567164179104475
2.316078431372549,0.2425,0.5567010309278351,0.28125,0.2894736842105263,0.05363528009535161,0.02026221692491061,0.2687723480333731,0.27413587604290823,0.41060786650774733,0.06509803921568627,0.32,0.6325,0.345,0.4175,0.02,0.2275,0.3325,0.045,0.47
2.1322314049586777,0.6428571428571429,0.6,0.14166666666666666,0.125,0.11678832116788321,0.043795620437956206,0.3467153284671533,0.22992700729927007,0.4197080291970803,0.07851239669421488,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.2714285714285714,0.11428571428571428,0.24285714285714285,0.45714285714285713,0.12857142857142856,0.32857142857142857
2.080858085808581,0.47337278106508873,0.7,0.3010752688172043,0.20430107526881722,0.1435114503816794,0.0061068702290076335,0.2885496183206107,0.35877862595419846,0.3480916030534351,0.08085808580858085,0.2603550295857988,0.5443786982248521,0.2603550295857988,0.3609467455621302,0.16568047337278108,0.17751479289940827,0.4556213017751479,0.17159763313609466,0.3609467455621302
2.458950201884253,0.2289156626506024,0.5964912280701754,0.22366710013003901,0.247074122236671,0.04428044280442804,0.005996309963099631,0.28690036900369004,0.2666051660516605,0.39391143911439114,0.058546433378196504,0.2891566265060241,0.6546184738955824,0.321285140562249,0.3755020080321285,0.03614457831325301,0.26506024096385544,0.3333333333333333,0.0321285140562249,0.4959839357429719
2.2290076335877864,0.46893491124260356,0.6182965299684543,0.2521514629948365,0.18588640275387264,0.2663906142167012,0.014837819185645272,0.27398205659075225,0.26432022084196,0.45376121463077984,0.062340966921119595,0.09615384615384616,0.5961538461538461,0.09467455621301775,0.33875739644970415,0.2411242603550296,0.2958579881656805,0.3505917159763314,0.2781065088757396,0.4171597633136095
2.4533829563889684,0.2703829524397776,0.683038263849229,0.26466508125247723,0.21254458977407847,0.060932370321733424,0.019763624425476033,0.2846355876559422,0.26362442547603415,0.43108995403808276,0.07443458345261952,0.4331377393452749,0.5046324891908586,0.41074737492279184,0.42155651636812846,0.028412600370599134,0.21139592340951205,0.3449660284126004,0.05420012353304509,0.4048795552810377
2.520721599219893,0.2338935574229692,0.6946107784431138,0.18470149253731344,0.23507462686567165,0.0971465213209362,0.008977236293683874,0.32831035588329593,0.2526450785508176,0.41615902532863097,0.039980497318381276,0.36134453781512604,0.5966386554621849,0.3319327731092437,0.38795518207282914,0.036414565826330535,0.24649859943977592,0.3431372549019608,0.08403361344537816,0.47619047619047616
2.055944055944056,0.2857142857142857,0.9,0.5238095238095238,0.25396825396825395,0.11258278145695365,0.013245033112582781,0.3443708609271523,0.2980132450331126,0.33112582781456956,0.0979020979020979,0.17142857142857143,0.7714285714285715,0.2571428571428571,0.4,0.05714285714285714,0.2857142857142857,0.2857142857142857,0.08571428571428572,0.6285714285714286
1.9472012703453752,0.4028268551236749,0.6710526315789473,0.3446732318710833,0.2412712623097583,0.056789606035205366,0.015716680637049455,0.35058675607711653,0.2919111483654652,0.35079631181894383,0.0793965859468043,0.25353356890459366,0.6757950530035336,0.25618374558303886,0.3957597173144876,0.03356890459363958,0.18374558303886926,0.40636042402826855,0.053003533568904596,0.46996466431095407
2.1889400921658986,0.39344262295081966,0.5416666666666666,0.09259259259259259,0.2037037037037037,0.13953488372093023,0.015503875968992248,0.2751937984496124,0.2558139534883721,0.46124031007751937,0.07373271889400922,0.3442622950819672,0.5245901639344263,0.3770491803278688,0.47540983606557374,0.09836065573770492,0.2459016393442623,0.26229508196721313,0.11475409836065574,0.3442622950819672
2.686402613311556,0.1821155943293348,0.7005988023952096,0.09655172413793103,0.23448275862068965,0.06029055690072639,0.009200968523002421,0.24116222760290557,0.29588377723970943,0.40847457627118644,0.03674969375255206,0.4198473282442748,0.5474372955288986,0.37295528898582336,0.2802617230098146,0.019629225736095966,0.31952017448200654,0.36095965103598693,0.07197382769901854,0.46455834242093785
3.0601503759398496,0.1864406779661017,0.7272727272727273,0.19753086419753085,0.20987654320987653,0.20802919708029197,0.010948905109489052,0.35036496350364965,0.14963503649635038,0.5,0.022556390977443608,0.3389830508474576,0.4915254237288136,0.288135593220339,0.4067796610169492,0.15254237288135594,0.2542372881355932,0.3389830508474576,0.1864406779661017,0.423728813559322
2.6307007786429364,0.22727272727272727,0.4857142857142857,0.12606837606837606,0.20726495726495728,0.0941336971350614,0.017735334242837655,0.31923601637107774,0.25375170532060026,0.4229195088676671,0.054505005561735265,0.38961038961038963,0.5616883116883117,0.32142857142857145,0.31493506493506496,0.032467532467532464,0.37337662337662336,0.2727272727272727,0.08766233766233766,0.4772727272727273
2.741424802110818,0.15723270440251572,0.6,0.0319634703196347,0.1643835616438356,0.05757575757575758,0.012121212121212121,0.32727272727272727,0.21666666666666667,0.44696969696969696,0.021108179419525065,0.3333333333333333,0.660377358490566,0.3333333333333333,0.3081761006289308,0.0,0.3710691823899371,0.3018867924528302,0.06918238993710692,0.5283018867924528
1.901015228426396,0.3655913978494624,0.6764705882352942,0.4111111111111111,0.2388888888888889,0.04788732394366197,0.028169014084507043,0.3323943661971831,0.2647887323943662,0.4,0.06345177664974619,0.24731182795698925,0.6236559139784946,0.26881720430107525,0.3978494623655914,0.043010752688172046,0.13978494623655913,0.41935483870967744,0.07526881720430108,0.40860215053763443
2.2440339760010786,0.2796252927400468,0.6700167504187605,0.26666666666666666,0.2544951590594744,0.12907770673024818,0.022759293378129403,0.33022650915790613,0.230952638994256,0.4195296412701853,0.06552514493730618,0.23372365339578455,0.6266978922716627,0.24309133489461357,0.4023419203747073,0.09882903981264637,0.24262295081967214,0.32412177985948476,0.13161592505854802,0.4641686182669789
2.390134529147982,0.3767123287671233,0.6545454545454545,0.26,0.316,0.06290322580645161,0.012903225806451613,0.4064516129032258,0.26129032258064516,0.3241935483870968,0.07399103139013453,0.4452054794520548,0.4931506849315068,0.3219178082191781,0.3356164383561644,0.03424657534246575,0.4178082191780822,0.22602739726027396,0.0958904109589041,0.3835616438356164
