average_shot_length,net_points_rate,net_points_won_rate,winners_rate,unforced_errors_rate,slices_rate,dropshots_rate,crosscourt_rate,middlecourt_rate,down_the_line_rate,average_response_depth,opening_2nd_backhand_ground,opening_2nd_forehand_ground,opening_1st_forehand_ground,opening_3rd_backhand_ground,opening_2nd_slice_shot,opening_3rd_slice_shot,opening_1st_backhand_ground,opening_1st_slice_shot,opening_3rd_forehand_ground
1.202970297029703,0.16129032258064516,0.3,0.05217391304347826,0.16521739130434782,0.16049382716049382,0.00411522633744856,0.25925925925925924,0.38271604938271603,0.34156378600823045,2.264367816091954,0.3125,0.4375,0.1875,0.40625,0.125,0.09375,0.5625,0.125,0.375
1.110609480812641,0.0859375,0.45454545454545453,0.09913793103448276,0.28448275862068967,0.08943089430894309,0.018292682926829267,0.21747967479674796,0.4369918699186992,0.3333333333333333,2.172727272727273,0.4166666666666667,0.45,0.45,0.3,0.1,0.11666666666666667,0.5333333333333333,0.016666666666666666,0.5
1.9767628205128205,0.0935374149659864,0.5272727272727272,0.06422018348623854,0.16743119266055045,0.08552898256992299,0.017024726388325903,0.2184839886501824,0.36805837049047424,0.3891366031617349,2.097412480974125,0.446524064171123,0.4625668449197861,0.4304812834224599,0.42513368983957217,0.0748663101604278,0.06684491978609626,0.5508021390374331,0.016042780748663103,0.42780748663101603
1.5129982668977469,0.08333333333333333,0.4444444444444444,0.07225433526011561,0.2254335260115607,0.0836197021764032,0.0057273768613974796,0.2325315005727377,0.37915234822451316,0.38258877434135163,2.0310077519379846,0.4626865671641791,0.40298507462686567,0.35074626865671643,0.4253731343283582,0.09701492537313433,0.11194029850746269,0.6119402985074627,0.03731343283582089,0.3582089552238806
1.7521650534895568,0.13357843137254902,0.6284403669724771,0.033004552352048556,0.17602427921092564,0.11178950428841401,0.017153656054659107,0.2132577409507196,0.3765082134031109,0.395260939089984,2.0777619724988146,0.3990291262135922,0.41067961165048544,0.4184466019417476,0.34951456310679613,0.15825242718446603,0.13300970873786408,0.5368932038834952,0.03203883495145631,0.42718446601941745
1.7781350482315113,0.09881422924901186,0.64,0.11345646437994723,0.15567282321899736,0.09855334538878843,0.0081374321880651,0.23236889692585896,0.3037974683544304,0.4593128390596745,2.1125,0.4745762711864407,0.3898305084745763,0.4576271186440678,0.3728813559322034,0.12429378531073447,0.1016949152542373,0.5084745762711864,0.03389830508474576,0.4463276836158192
1.6439169139465875,0.07058823529411765,0.5833333333333334,0.08066429418742586,0.16132858837485173,0.06046931407942238,0.010379061371841155,0.2694043321299639,0.38763537906137185,0.29106498194945846,1.9081081081081082,0.5144694533762058,0.41479099678456594,0.4887459807073955,0.3729903536977492,0.04823151125401929,0.0707395498392283,0.4855305466237942,0.022508038585209004,0.4790996784565916
1.8869309838472834,0.1292517006802721,0.6578947368421053,0.04415011037527594,0.12141280353200883,0.15019455252918287,0.010116731517509728,0.2085603112840467,0.3463035019455253,0.4357976653696498,2.1914893617021276,0.29064039408866993,0.4876847290640394,0.5123152709359606,0.3054187192118227,0.19704433497536947,0.22660098522167488,0.3497536945812808,0.029556650246305417,0.39408866995073893
1.6483300589390963,0.10572411635908664,0.5798816568047337,0.10045302343903881,0.16072483750246208,0.0865315852205006,0.01970599920540326,0.24235200635677392,0.3292014302741359,0.38585617798967026,2.001560062402496,0.4940135346173868,0.3774076002082249,0.4018740239458615,0.3971889640812077,0.09370119729307652,0.08745445080687142,0.5705361790733993,0.02654867256637168,0.40291514836022907
1.60246549362554,0.09335142469470828,0.5872093023255814,0.08173628173628174,0.17624897624897626,0.10815964231704911,0.011046091130251824,0.22565586166085871,0.3910184759024262,0.37471234137681636,2.02117469120242,0.4561808118081181,0.38883763837638374,0.4003690036900369,0.38837638376383765,0.11346863468634687,0.10470479704797048,0.5424354243542435,0.0507380073800738,0.408210332103321
1.1781437125748504,0.06930693069306931,0.5,0.056847545219638244,0.16795865633074936,0.2071156289707751,0.008894536213468869,0.21982210927573062,0.4218551461245235,0.3468869123252859,2.1012145748987856,0.3047619047619048,0.4095238095238095,0.3619047619047619,0.22857142857142856,0.23809523809523808,0.18095238095238095,0.4095238095238095,0.22857142857142856,0.4857142857142857
1.5140845070422535,0.1188118811881188,0.8333333333333334,0.011049723756906077,0.1270718232044199,0.17674418604651163,0.018604651162790697,0.23953488372093024,0.3744186046511628,0.38372093023255816,2.1301369863013697,0.3103448275862069,0.43103448275862066,0.4482758620689655,0.2413793103448276,0.22413793103448276,0.22413793103448276,0.46551724137931033,0.06896551724137931,0.43103448275862066
1.5521235521235521,0.0707070707070707,0.5714285714285714,0.1320754716981132,0.1761006289308176,0.1517412935323383,0.029850746268656716,0.26865671641791045,0.3333333333333333,0.3009950248756219,2.064516129032258,0.3793103448275862,0.4482758620689655,0.5344827586206896,0.3103448275862069,0.1206896551724138,0.1724137931034483,0.3793103448275862,0.08620689655172414,0.43103448275862066
2.015151515151515,0.2047244094488189,0.38461538461538464,0.00558659217877095,0.1564245810055866,0.17293233082706766,0.02443609022556391,0.2274436090225564,0.35902255639097747,0.40601503759398494,2.006289308176101,0.275,0.425,0.6125,0.2,0.2625,0.225,0.25,0.0125,0.4625
1.705685618729097,0.112,0.5714285714285714,0.029850746268656716,0.14925373134328357,0.2823529411764706,0.03333333333333333,0.3196078431372549,0.33137254901960783,0.33137254901960783,2.111111111111111,0.136986301369863,0.6164383561643836,0.5068493150684932,0.1506849315068493,0.1917808219178082,0.2328767123287671,0.2876712328767123,0.2054794520547945,0.4931506849315068
1.5552855407047388,0.17295597484276728,0.6363636363636364,0.05534351145038168,0.183206106870229,0.059375,0.01328125,0.26796875,0.371875,0.34765625,2.028132992327366,0.5056818181818182,0.3977272727272727,0.39204545454545453,0.38636363636363635,0.06818181818181818,0.06818181818181818,0.5909090909090909,0.005681818181818182,0.4602272727272727
1.585,0.09090909090909091,0.6190476190476191,0.021164021164021163,0.20105820105820105,0.19978969505783387,0.00946372239747634,0.19873817034700317,0.39747634069400634,0.3922187171398528,2.1401869158878504,0.375,0.421875,0.4921875,0.4140625,0.1171875,0.109375,0.34375,0.1484375,0.375
1.3973509933774835,0.11242603550295859,0.6842105263157895,0.05660377358490566,0.13962264150943396,0.08530805687203792,0.007898894154818325,0.29541864139020535,0.3791469194312796,0.320695102685624,2.0324074074074074,0.4842105263157895,0.4,0.4631578947368421,0.3684210526315789,0.08421052631578947,0.11578947368421053,0.4842105263157895,0.042105263157894736,0.45263157894736844
1.6198738170347002,0.13114754098360656,0.5625,0.06038647342995169,0.15217391304347827,0.13339824732229796,0.021421616358325218,0.2609542356377799,0.35540408958130476,0.37000973709834467,2.0425531914893615,0.39869281045751637,0.43137254901960786,0.19607843137254902,0.29411764705882354,0.1111111111111111,0.1111111111111111,0.6993464052287581,0.10457516339869281,0.5098039215686274
2.197674418604651,0.14501510574018128,0.4583333333333333,0.03333333333333333,0.15208333333333332,0.34523809523809523,0.022486772486772486,0.21626984126984128,0.291005291005291,0.4695767195767196,2.15,0.22535211267605634,0.39906103286384975,0.323943661971831,0.19248826291079812,0.3427230046948357,0.3145539906103286,0.27699530516431925,0.39906103286384975,0.4272300469483568
1.9616438356164383,0.04216867469879518,0.8571428571428571,0.10699588477366255,0.13168724279835392,0.08519553072625698,0.027932960893854747,0.23324022346368714,0.2905027932960894,0.4259776536312849,2.0336538461538463,0.3173076923076923,0.5384615384615384,0.40384615384615385,0.3557692307692308,0.09615384615384616,0.08653846153846154,0.5576923076923077,0.019230769230769232,0.47115384615384615
1.961150541651102,0.11544991511035653,0.5441176470588235,0.04054054054054054,0.14583333333333334,0.10838095238095238,0.012761904761904763,0.22628571428571428,0.3881904761904762,0.37847619047619047,2.0988175675675675,0.4859437751004016,0.3895582329317269,0.3895582329317269,0.4149933065595716,0.10040160642570281,0.09772423025435073,0.5622489959839357,0.04685408299866131,0.41365461847389556
1.4054054054054055,0.13333333333333333,0.6944444444444444,0.006329113924050633,0.20253164556962025,0.08516483516483517,0.007326007326007326,0.29120879120879123,0.3058608058608059,0.39194139194139194,2.101983002832861,0.37333333333333335,0.49333333333333335,0.34,0.32666666666666666,0.08666666666666667,0.05333333333333334,0.62,0.04,0.5133333333333333
1.4517766497461928,0.0958904109589041,0.8571428571428571,0.13970588235294118,0.15441176470588236,0.19230769230769232,0.027972027972027972,0.3006993006993007,0.2937062937062937,0.3951048951048951,1.8269230769230769,0.3939393939393939,0.48484848484848486,0.3939393939393939,0.24242424242424243,0.030303030303030304,0.06060606060606061,0.24242424242424243,0.3333333333333333,0.5454545454545454
1.762308998302207,0.09375,0.4166666666666667,0.06142506142506143,0.20147420147420148,0.09633911368015415,0.008670520231213872,0.2909441233140655,0.3815028901734104,0.2880539499036609,2.0861244019138754,0.5157232704402516,0.389937106918239,0.3270440251572327,0.3584905660377358,0.08176100628930817,0.07547169811320754,0.6163522012578616,0.050314465408805034,0.5031446540880503
1.9801744647105473,0.12241379310344827,0.5774647887323944,0.08476658476658476,0.171990171990172,0.07328794553464157,0.010012014417300761,0.23748498197837406,0.40168201842210655,0.3444132959551462,1.9489795918367347,0.46736292428198434,0.4177545691906005,0.391644908616188,0.4255874673629243,0.09138381201044386,0.06527415143603134,0.5848563968668408,0.02349869451697128,0.4308093994778068
1.2992700729927007,0.07368421052631578,0.5714285714285714,0.10674157303370786,0.0898876404494382,0.22191011235955055,0.011235955056179775,0.24157303370786518,0.37640449438202245,0.3792134831460674,1.9448098943824215,0.4,0.4666666666666667,0.4,0.26666666666666666,0.13333333333333333,0.2222222222222222,0.4222222222222222,0.17777777777777778,0.4666666666666667
1.6329113924050633,0.09375,0.5,0.06542056074766354,0.17757009345794392,0.12015503875968993,0.011627906976744186,0.24031007751937986,0.42248062015503873,0.32558139534883723,2.247191011235955,0.4594594594594595,0.35135135135135137,0.4594594594594595,0.32432432432432434,0.1891891891891892,0.16216216216216217,0.4864864864864865,0.05405405405405406,0.4864864864864865
1.7732504604051564,0.10073157006190209,0.5921787709497207,0.06813417190775681,0.1816911250873515,0.1596780475139556,0.011553940023367518,0.22095287550305076,0.3828378553810204,0.3855640659483318,2.0485252140818266,0.37422771403353927,0.3971756398940865,0.4315975286849073,0.3142100617828773,0.1977052074139453,0.1588702559576346,0.5119152691968226,0.05472197705207414,0.45189761694616065
1.5255813953488373,0.10227272727272728,0.4444444444444444,0.03333333333333333,0.10666666666666667,0.0975609756097561,0.0,0.24085365853658536,0.4603658536585366,0.2804878048780488,1.9830508474576272,0.5,0.3695652173913043,0.3695652173913043,0.3695652173913043,0.08695652173913043,0.15217391304347827,0.6086956521739131,0.021739130434782608,0.3695652173913043
1.780544747081712,0.10642201834862386,0.5,0.06666666666666667,0.16242424242424242,0.15297202797202797,0.00743006993006993,0.2508741258741259,0.35664335664335667,0.38505244755244755,2.1806167400881056,0.4036697247706422,0.43425076452599387,0.41284403669724773,0.3669724770642202,0.1437308868501529,0.1437308868501529,0.5137614678899083,0.0672782874617737,0.4434250764525994
1.09478672985782,0.017543859649122806,0.0,0.08270676691729323,0.12030075187969924,0.05194805194805195,0.021645021645021644,0.0,0.0,0.0,1.9448098943824215,0.3333333333333333,0.5333333333333333,0.43333333333333335,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.03333333333333333,0.5
1.6966490299823633,0.08258928571428571,0.4594594594594595,0.05678670360110803,0.21191135734072022,0.0945945945945946,0.010914760914760915,0.2047817047817048,0.4688149688149688,0.3196465696465696,2.1247401247401245,0.4306049822064057,0.4412811387900356,0.4234875444839858,0.3914590747330961,0.11387900355871886,0.09252669039145907,0.5266903914590747,0.0498220640569395,0.47330960854092524
1.5692640692640694,0.14432989690721648,0.4642857142857143,0.1390728476821192,0.1490066225165563,0.10758620689655173,0.015172413793103448,0.23586206896551723,0.3917241379310345,0.3696551724137931,2.0792079207920793,0.42424242424242425,0.41414141414141414,0.3838383838383838,0.32323232323232326,0.13131313131313133,0.1111111111111111,0.5959595959595959,0.020202020202020204,0.46464646464646464
1.4452773613193404,0.07692307692307693,0.7,0.10843373493975904,0.20240963855421687,0.11721991701244813,0.01970954356846473,0.2012448132780083,0.4242738589211618,0.3278008298755187,2.0661764705882355,0.42142857142857143,0.38571428571428573,0.4357142857142857,0.37857142857142856,0.14285714285714285,0.12142857142857143,0.5142857142857142,0.05,0.38571428571428573
1.8873949579831932,0.11372549019607843,0.4482758620689655,0.03571428571428571,0.22959183673469388,0.1219946571682992,0.017809439002671415,0.29118432769367764,0.3686553873552983,0.3365983971504898,2.1046153846153848,0.46987951807228917,0.3373493975903614,0.3493975903614458,0.3614457831325301,0.1686746987951807,0.12650602409638553,0.5421686746987951,0.09036144578313253,0.42771084337349397
1.803225806451613,0.14074074074074075,0.47368421052631576,0.04739336492890995,0.1848341232227488,0.08407871198568873,0.01073345259391771,0.35778175313059035,0.32737030411449014,0.3094812164579606,2.0614525139664805,0.46987951807228917,0.42168674698795183,0.5301204819277109,0.3855421686746988,0.08433734939759036,0.0963855421686747,0.4457831325301205,0.024096385542168676,0.40963855421686746
2.0,0.09333333333333334,0.7142857142857143,0.07207207207207207,0.24324324324324326,0.07947019867549669,0.019867549668874173,0.23841059602649006,0.3211920529801324,0.4304635761589404,1.9448098943824215,0.4791666666666667,0.4166666666666667,0.5208333333333334,0.4375,0.0625,0.041666666666666664,0.4375,0.0,0.3958333333333333
1.446969696969697,0.10204081632653061,0.8,0.11363636363636363,0.14772727272727273,0.06282722513089005,0.005235602094240838,0.2670157068062827,0.32460732984293195,0.38219895287958117,1.9206349206349207,0.43333333333333335,0.5,0.3,0.5333333333333333,0.06666666666666667,0.03333333333333333,0.7,0.0,0.3333333333333333
1.7320574162679425,0.12121212121212122,0.53125,0.04047619047619048,0.15476190476190477,0.04788213627992634,0.009208103130755065,0.22467771639042358,0.36279926335174956,0.39594843462246776,2.067605633802817,0.4423076923076923,0.5064102564102564,0.4358974358974359,0.4230769230769231,0.03205128205128205,0.019230769230769232,0.5256410256410257,0.038461538461538464,0.46153846153846156
1.8263565891472868,0.09811320754716982,0.4230769230769231,0.03686635944700461,0.1543778801843318,0.100169779286927,0.010186757215619695,0.21392190152801357,0.3735144312393888,0.398981324278438,2.060344827586207,0.47282608695652173,0.42391304347826086,0.5217391304347826,0.4076086956521739,0.08695652173913043,0.06521739130434782,0.44021739130434784,0.03804347826086957,0.483695652173913
1.3483670295489891,0.10344827586206896,0.5714285714285714,0.017721518987341773,0.189873417721519,0.3091118800461361,0.00922722029988466,0.25951557093425603,0.4671280276816609,0.2560553633217993,2.018450184501845,0.20952380952380953,0.3238095238095238,0.4,0.20952380952380953,0.4,0.34285714285714286,0.2857142857142857,0.3047619047619048,0.3904761904761905
1.60625,0.08506616257088846,0.6222222222222222,0.0936768149882904,0.18266978922716628,0.07636186770428016,0.013618677042801557,0.22178988326848248,0.36284046692607,0.36138132295719844,1.9623655913978495,0.4778156996587031,0.42662116040955633,0.4402730375426621,0.4061433447098976,0.06484641638225255,0.07849829351535836,0.5324232081911263,0.027303754266211604,0.4402730375426621
2.0155038759689923,0.08333333333333333,0.6,0.2,0.11764705882352941,0.11538461538461539,0.0038461538461538464,0.2153846153846154,0.4230769230769231,0.3384615384615385,1.9448098943824215,0.3958333333333333,0.4791666666666667,0.4375,0.3333333333333333,0.125,0.14583333333333334,0.5416666666666666,0.020833333333333332,0.4583333333333333
1.5935483870967742,0.16363636363636364,0.7222222222222222,0.09036144578313253,0.1927710843373494,0.10931174089068826,0.010121457489878543,0.2388663967611336,0.39473684210526316,0.3643724696356275,2.2911392405063293,0.45588235294117646,0.4264705882352941,0.4411764705882353,0.4852941176470588,0.11764705882352941,0.07352941176470588,0.5,0.058823529411764705,0.4117647058823529
1.5970548862115128,0.09731543624161074,0.7241379310344828,0.060542797494780795,0.16910229645093947,0.11232187761944677,0.020955574182732608,0.22967309304274938,0.4157585917854149,0.30511316010058676,1.949748743718593,0.41566265060240964,0.4036144578313253,0.39156626506024095,0.39759036144578314,0.13253012048192772,0.0963855421686747,0.536144578313253,0.03614457831325301,0.41566265060240964
1.7692307692307692,0.08040201005025126,0.8125,0.08411214953271028,0.17445482866043613,0.06038647342995169,0.01932367149758454,0.26207729468599034,0.3079710144927536,0.35507246376811596,1.9930555555555556,0.3949579831932773,0.5294117647058824,0.4369747899159664,0.453781512605042,0.058823529411764705,0.09243697478991597,0.5630252100840336,0.0,0.3697478991596639
1.4663341645885286,0.13793103448275862,0.75,0.08888888888888889,0.18222222222222223,0.11734693877551021,0.022108843537414966,0.27040816326530615,0.391156462585034,0.336734693877551,2.110344827586207,0.5,0.35365853658536583,0.45121951219512196,0.47560975609756095,0.10975609756097561,0.0975609756097561,0.5,0.04878048780487805,0.32926829268292684
1.8691588785046729,0.08163265306122448,0.5,0.0136986301369863,0.2054794520547945,0.105,0.015,0.24,0.34,0.41,1.967741935483871,0.3870967741935484,0.4838709677419355,0.45161290322580644,0.5483870967741935,0.12903225806451613,0.12903225806451613,0.3225806451612903,0.03225806451612903,0.22580645161290322
1.4816625916870416,0.12142857142857143,0.8823529411764706,0.04887218045112782,0.23684210526315788,0.0858085808580858,0.01485148514851485,0.20132013201320131,0.4273927392739274,0.36468646864686466,2.129032258064516,0.4166666666666667,0.4027777777777778,0.2777777777777778,0.4027777777777778,0.125,0.05555555555555555,0.7222222222222222,0.0,0.4166666666666667
1.87440323172971,0.09192645883293366,0.5478260869565217,0.07872340425531915,0.21648936170212765,0.08365987460815047,0.014302507836990596,0.24157523510971787,0.3105407523510972,0.40282131661442006,2.073692551505547,0.4851228978007762,0.40620957309184996,0.4320827943078913,0.4152652005174644,0.09055627425614489,0.08020698576972833,0.5304010349288486,0.029754204398447608,0.4372574385510996
2.338582677165354,0.08571428571428572,0.8333333333333334,0.0,0.11702127659574468,0.09427609427609428,0.010101010101010102,0.23232323232323232,0.4006734006734007,0.3569023569023569,2.0697674418604652,0.15555555555555556,0.5777777777777777,0.4444444444444444,0.3111111111111111,0.2222222222222222,0.2,0.28888888888888886,0.0,0.4444444444444444
1.908366533864542,0.08,0.375,0.10465116279069768,0.1569767441860465,0.1440501043841336,0.0020876826722338203,0.20041753653444677,0.3695198329853862,0.31315240083507306,2.0074074074074075,0.45454545454545453,0.42424242424242425,0.3333333333333333,0.4090909090909091,0.12121212121212122,0.10606060606060606,0.5454545454545454,0.12121212121212122,0.4393939393939394
1.9209860935524652,0.08225108225108226,0.543859649122807,0.04770992366412214,0.1898854961832061,0.11056268509378085,0.011187890753537348,0.1971043106284962,0.42250740375123397,0.36393550510036193,2.081578947368421,0.5119305856832972,0.3839479392624729,0.420824295010846,0.3947939262472885,0.08893709327548807,0.0911062906724512,0.4924078091106291,0.07592190889370933,0.46203904555314534
2.372262773722628,0.0375,0.6666666666666666,0.08490566037735849,0.1792452830188679,0.10461538461538461,0.015384615384615385,0.18153846153846154,0.4153846153846154,0.3292307692307692,2.0,0.33962264150943394,0.5283018867924528,0.2641509433962264,0.2641509433962264,0.1320754716981132,0.07547169811320754,0.7358490566037735,0.0,0.6415094339622641
1.3715529753265603,0.06278026905829596,0.6428571428571429,0.013793103448275862,0.1471264367816092,0.17989417989417988,0.010582010582010581,0.31534391534391537,0.3513227513227513,0.32275132275132273,2.1220238095238093,0.36,0.416,0.392,0.36,0.2,0.152,0.528,0.08,0.432
